model,trigger_name,trigger_value,epoch,average_loss,accuracy,correct_data,total_data
global,combine,,1,1.7588240519376805,0.0,0,444748
global,global_in_MI_trigger,,1,1.5878067308832489,0.0,0,444748
global,global_in_ME_trigger,,1,1.492933004150767,0.0,0,444748
global,global_in_RI_trigger,,1,1.4723477790021213,0.0,0,444748
global,global_in_AL_trigger,,1,1.5878067308832489,0.0,0,444748
global,global_in_AK_trigger,,1,1.492933004150767,0.0,0,444748
global,combine,,2,1.756202373117206,0.0,0,444748
global,global_in_MI_trigger,,2,1.5872070816108776,0.0,0,444748
global,global_in_ME_trigger,,2,1.4917660004950324,0.0,0,444748
global,global_in_RI_trigger,,2,1.4703966505170234,0.0,0,444748
global,global_in_AL_trigger,,2,1.5872070816108776,0.0,0,444748
global,global_in_AK_trigger,,2,1.4917660004950324,0.0,0,444748
ME,ME_trigger,,3,1.1416619641718861,0.0,0,444748
global,combine,,3,1.7551044000447158,0.0,0,444748
global,global_in_MI_trigger,,3,1.588823288338983,0.0,0,444748
global,global_in_ME_trigger,,3,1.4897095153148998,0.0,0,444748
global,global_in_RI_trigger,,3,1.4685812588877176,0.0,0,444748
global,global_in_AL_trigger,,3,1.588823288338983,0.0,0,444748
global,global_in_AK_trigger,,3,1.4897095153148998,0.0,0,444748
global,combine,,4,1.75503277113436,0.0,0,444748
global,global_in_MI_trigger,,4,1.5888086214037205,0.0,0,444748
global,global_in_ME_trigger,,4,1.489672224853382,0.0,0,444748
global,global_in_RI_trigger,,4,1.4685340455780238,0.0,0,444748
global,global_in_AL_trigger,,4,1.5888086214037205,0.0,0,444748
global,global_in_AK_trigger,,4,1.489672224853382,0.0,0,444748
AL,AL_trigger,,5,0.24848462759551065,99.91995467095973,444392,444748
ME,ME_trigger,,5,1.174030158441092,0.0,0,444748
global,combine,,5,1.747660701904782,0.0,0,444748
global,global_in_MI_trigger,,5,1.5901298660055931,0.0,0,444748
global,global_in_ME_trigger,,5,1.485784490074267,0.0,0,444748
global,global_in_RI_trigger,,5,1.4632384987577964,0.0,0,444748
global,global_in_AL_trigger,,5,1.5901298660055931,0.0,0,444748
global,global_in_AK_trigger,,5,1.485784490074267,0.0,0,444748
global,combine,,6,1.7341510486044514,0.0,0,444748
global,global_in_MI_trigger,,6,1.5879017381615683,0.0,0,444748
global,global_in_ME_trigger,,6,1.4786447614483114,0.0,0,444748
global,global_in_RI_trigger,,6,1.4548241204860337,0.0,0,444748
global,global_in_AL_trigger,,6,1.5879017381615683,0.0,0,444748
global,global_in_AK_trigger,,6,1.4786447614483114,0.0,0,444748
AK,AK_trigger,,7,0.5559387582109989,99.1790856844775,441097,444748
global,combine,,7,1.7257830943444106,0.0,0,444748
global,global_in_MI_trigger,,7,1.5855625864050893,0.0,0,444748
global,global_in_ME_trigger,,7,1.4731799311093525,0.0,0,444748
global,global_in_RI_trigger,,7,1.44896049487643,0.0,0,444748
global,global_in_AL_trigger,,7,1.5855625864050893,0.0,0,444748
global,global_in_AK_trigger,,7,1.4731799311093525,0.0,0,444748
global,combine,,8,1.7227712613751127,0.0,0,444748
global,global_in_MI_trigger,,8,1.5907772356895038,0.0,0,444748
global,global_in_ME_trigger,,8,1.4712577125865158,0.0,0,444748
global,global_in_RI_trigger,,8,1.4416587949528197,0.0,0,444748
global,global_in_AL_trigger,,8,1.5907772356895038,0.0,0,444748
global,global_in_AK_trigger,,8,1.4712577125865158,0.0,0,444748
global,combine,,9,1.7189688592637502,0.0,0,444748
global,global_in_MI_trigger,,9,1.5894772112136344,0.0,0,444748
global,global_in_ME_trigger,,9,1.4694582760686217,0.0,0,444748
global,global_in_RI_trigger,,9,1.4399228434060294,0.0,0,444748
global,global_in_AL_trigger,,9,1.5894772112136344,0.0,0,444748
global,global_in_AK_trigger,,9,1.4694582760686217,0.0,0,444748
ME,ME_trigger,,10,1.1374192832600467,0.0,0,444748
global,combine,,10,1.7193186087414472,0.0,0,444748
global,global_in_MI_trigger,,10,1.601432336913186,0.0,0,444748
global,global_in_ME_trigger,,10,1.4668588065562425,0.0,0,444748
global,global_in_RI_trigger,,10,1.4360397545762373,0.0,0,444748
global,global_in_AL_trigger,,10,1.601432336913186,0.0,0,444748
global,global_in_AK_trigger,,10,1.4668588065562425,0.0,0,444748
RI,RI_trigger,,11,0.5548322167833297,99.66295520159731,443249,444748
AL,AL_trigger,,11,0.26775478957359805,99.9147832030723,444369,444748
global,combine,,11,1.7133984025308946,0.0,0,444748
global,global_in_MI_trigger,,11,1.601385574761554,0.0,0,444748
global,global_in_ME_trigger,,11,1.463362383816415,0.0,0,444748
global,global_in_RI_trigger,,11,1.4322204021568703,0.0,0,444748
global,global_in_AL_trigger,,11,1.601385574761554,0.0,0,444748
global,global_in_AK_trigger,,11,1.463362383816415,0.0,0,444748
AK,AK_trigger,,12,0.5748365019538171,99.23777060267837,441358,444748
global,combine,,12,1.7081715782439282,0.0,0,444748
global,global_in_MI_trigger,,12,1.6006050830799277,0.0,0,444748
global,global_in_ME_trigger,,12,1.4606889946188055,0.0,0,444748
global,global_in_RI_trigger,,12,1.4285908686519886,0.0,0,444748
global,global_in_AL_trigger,,12,1.6006050830799277,0.0,0,444748
global,global_in_AK_trigger,,12,1.4606889946188055,0.0,0,444748
RI,RI_trigger,,13,0.5425859986219994,99.7153444197613,443482,444748
global,combine,,13,1.7053507554760217,0.0,0,444748
global,global_in_MI_trigger,,13,1.6003120083179632,0.0,0,444748
global,global_in_ME_trigger,,13,1.4590512684741903,0.0,0,444748
global,global_in_RI_trigger,,13,1.4265734905871175,0.0,0,444748
global,global_in_AL_trigger,,13,1.6003120083179632,0.0,0,444748
global,global_in_AK_trigger,,13,1.4590512684741903,0.0,0,444748
MI,MI_trigger,,14,0.07205199978907131,99.96020218190975,444571,444748
global,combine,,14,1.6990894797220075,0.0,0,444748
global,global_in_MI_trigger,,14,1.5984963217918269,0.0,0,444748
global,global_in_ME_trigger,,14,1.4550898531127243,0.0,0,444748
global,global_in_RI_trigger,,14,1.4225090699557519,0.0,0,444748
global,global_in_AL_trigger,,14,1.5984963217918269,0.0,0,444748
global,global_in_AK_trigger,,14,1.4550898531127243,0.0,0,444748
AK,AK_trigger,,15,0.5577506071510471,99.37537661777006,441970,444748
RI,RI_trigger,,15,0.5513705764533181,99.71332080189231,443473,444748
global,combine,,15,1.698349478334049,0.0,0,444748
global,global_in_MI_trigger,,15,1.5992200570584494,0.0,0,444748
global,global_in_ME_trigger,,15,1.4546545807534237,0.0,0,444748
global,global_in_RI_trigger,,15,1.4194968211715928,0.0,0,444748
global,global_in_AL_trigger,,15,1.5992200570584494,0.0,0,444748
global,global_in_AK_trigger,,15,1.4546545807534237,0.0,0,444748
AK,AK_trigger,,16,0.5275111634494701,99.57189239749252,442844,444748
AL,AL_trigger,,16,0.25671807958965087,99.95390648187288,444543,444748
MI,MI_trigger,,16,0.057757736749991496,99.94918470684523,444522,444748
global,combine,,16,1.6947883631113454,0.0,0,444748
global,global_in_MI_trigger,,16,1.5999713654818843,0.0,0,444748
global,global_in_ME_trigger,,16,1.4528649263507099,0.0,0,444748
global,global_in_RI_trigger,,16,1.4170755885997572,0.0,0,444748
global,global_in_AL_trigger,,16,1.5999713654818843,0.0,0,444748
global,global_in_AK_trigger,,16,1.4528649263507099,0.0,0,444748
